# 1997 - error with tt1996308071
IMDb ID	Title	Year	Language(s)
tt0751205	Small Potatoes	1997	English
tt0751211	Synchrony	1997	English
tt0751215	Tempus Fugit	1997	English
tt0751232	The Post-Modern Prometheus	1997	English
tt0751254	Unrequited	1997	English
tt0751256	Unusual Suspects	1997	English
tt0751266	Zero Sum	1997	English
tt0751314	Descent	1997	N/A
tt0751317	Fifth Horseman	1997	N/A
tt0751318	Graduation Day	1997	N/A
tt0751327	Old Soldiers	1997	N/A
tt0764382	Brother	1997	English
tt0764394	Mozart	1997	English
tt0764410	The Children's Book	1997	English
tt0764413	The Gift	1997	English
tt0764423	Who's Handsome?	1997	English
tt0764425	Why Are We Here?	1997	English
tt0769080	Father Knows Least	1997	English
tt0779679	Treehouse of Horror VIII	1997	English
tt1910367	Chaos and Consent	1997	N/A
tt1910369	The Wild East	1997	N/A
# ID: tt1996308071
tt3519810	Episode #1.4	1997	N/A
tt3519812	Episode #1.5	1997	N/A
tt3519814	Episode #1.7	1997	N/A
tt3519816	Episode #1.2	1997	N/A
tt3519818	Episode #1.1	1997	N/A
tt3519820	Episode #1.3	1997	N/A
tt3519822	Episode #1.6	1997	N/A
