IMDb ID	Title	Year	Language(s)
tt0504239	When You Comin' Back, Range Rider?: Part 1	1983	English
tt0504237	West Coast Turnaround	1983	English
tt1090598	The City of Gold	1983	N/A
tt0083652	Bill Cosby: Himself	1983	English
tt0184427	Dumb Girl and He	1983	Mandarin
tt0086540	Victòria! 2: La disbauxa del 17	1983	Spanish
tt1254646	Into the Maelstrom	1983	English
tt0504148	Bad Time on the Border	1983	English
tt0085701	The Hunger	1983	English
tt0504179	Labor Pains	1983	English
tt0504146	A Small and Deadly War	1983	English
tt1254648	The Changing of the Guard	1983	English
tt0085354	The ComDads	1983	French
tt1253832	The Winds Rise	1983	N/A
tt0085991	Antarctica	1983	Japanese, Italian
tt0433619	Pink Floyd: The Final Cut	1983	English
tt0086541	Videodrome	1983	English
tt0504171	Holiday in the Hills	1983	English
tt0086182	Rembetiko	1983	Greek
tt0504182	Mexican Slayride	1983	English
tt0086154	Psycho II	1983	English
tt0086508	Uncommon Valor	1983	English
tt0086361	Staying Alive	1983	English
tt1307810	Part 2	1983	N/A
tt0086197	The Right Stuff	1983	English, Russian
tt0085382	Cujo	1983	English
tt0504164	Diamonds 'n Dust	1983	English
tt0086190	Star Wars: Episode VI - Return of the Jedi	1983	English
tt0504199	Steel	1983	English
tt0085529	My Best Friend's Girl	1983	French
tt0086393	Superman III	1983	English, Italian, Spanish
tt0085542	Fire and Ice	1983	English
tt1307811	Part 3	1983	English
tt0526543	Witchsmeller Pursuivant	1983	English
tt0085859	Local Hero	1983	English, Russian, Japanese
tt1090600	The End of the City of Gold	1983	N/A
tt0504215	The Only Church in Town	1983	English
tt0395739	Rocky Mountain Holiday with John Denver and the Muppets	1983	English
tt0085204	BMX Bandits	1983	English
tt1251467	Cataclysm	1983	N/A
tt0526542	The Queen of Spain's Beard	1983	English
tt0085407	The Dead Zone	1983	English, Russian
tt0504222	The Taxicab Wars	1983	N/A
tt0504225	The White Ballot	1983	N/A
tt0085496	Dark Habits	1983	Spanish
tt0085234	Betrayal	1983	English
tt0088133	Slagskämpen	1984	English
tt0086859	Against All Odds	1984	English
tt0090368	A Cruel Romance	1984	Russian
tt0087126	Death Mask	1984	English
tt0349131	Battle of the Network Stars XVI	1984	English
tt0088103	Sheena	1984	English
tt0087747	Moscow on the Hudson	1984	English, Russian
tt0088161	Splash	1984	English, Swedish
tt0087544	Nausicaä of the Valley of the Wind	1984	Japanese, English
tt0504173	In Plane Sight	1984	N/A
tt0803442	Transport to Oblivion	1984	English
tt0086979	Blood Simple.	1984	English, Spanish
tt0088286	Top Secret!	1984	English, German, Yiddish
tt0803427	Countdown to Extinction	1984	N/A
tt0506445	A Scandal in Bohemia	1984	English
tt0087892	A Passage to India	1984	English, Hindi
tt0507152	Mind of the Machine	1984	English
tt0087054	Choose Me	1984	English
tt0087803	1984	1984	English
tt0088414	The Woman in Red	1984	English
tt0087835	Oh, God! You Devil	1984	English
tt1451650	Part Two	1984	English
tt0506457	The Speckled Band	1984	English
tt0088256	Thief of Hearts	1984	English
tt0803435	Roll for It	1984	N/A
tt0088258	This Is Spinal Tap	1984	English
tt0803432	Fire in the Sky	1984	N/A
tt0504195	Semi-Friendly Persuasion	1984	N/A
tt0087078	Conan the Destroyer	1984	English
tt0087843	Once Upon a Time in America	1984	English, Italian, French
tt0087629	The Little Drummer Girl	1984	English
tt0504166	Double Heat	1984	N/A
tt0504159	Chopping Spree	1984	N/A
tt0086301	Shaolin Temple 2: Kids from Shaolin	1984	N/A
tt0506456	The Solitary Cyclist	1984	English
tt0504194	Say It with Bullets	1984	English
tt0088000	Revenge of the Nerds	1984	English
tt0159938	7p., cuis., s. de b., ... à saisir	1984	French
tt0088128	Sixteen Candles	1984	English
tt0087363	Gremlins	1984	English, Spanish
tt0925991	More Than Meets the Eye: Part 2	1984	N/A
tt0882997	Wolf and Calf	1984	Russian
tt0087365	Greystoke: The Legend of Tarzan, Lord of the Apes	1984	English, French
tt0088323	The NeverEnding Story	1984	English
tt0087774	Nadia	1984	English
tt0087928	Police Academy	1984	English
tt0087727	Missing in Action	1984	English, Vietnamese
tt0087182	Dune	1984	English
tt0086837	2010	1984	English, Russian
tt0087578	Wheels on Meals	1984	Cantonese, English
tt0087781	The Natural	1984	English
tt0085627	I guerrieri dell'anno 2072	1984	Italian
tt0803423	A Plague of Insecticons	1984	N/A
tt0506448	The Crooked Man	1984	English
tt0086927	Bachelor Party	1984	English, Japanese
tt0088247	The Terminator	1984	English, Spanish
tt0506446	The Blue Carbuncle	1984	English
tt0087699	Beyond the Walls	1984	Hebrew
tt0087800	A Nightmare on Elm Street	1984	English
tt0086926	Baby Love	1983	Hebrew
tt0087003	Broadway Danny Rose	1984	English, Italian, Yiddish
tt0506449	The Dancing Men	1984	English
tt0087469	Indiana Jones and the Temple of Doom	1984	English, Sinhalese
tt0088011	Romancing the Stone	1984	English, Spanish, French
tt0087298	Friday the 13th: The Final Chapter	1984	English
tt0087291	Frankenweenie	1984	English
tt0507156	One Way Express	1984	N/A
tt0088461	What Have I Done to Deserve This?	1984	Spanish, German, English, French
tt0088002	My New Partner	1984	French
tt0088206	Supergirl	1984	English
tt0504162	Curtain Call	1984	English
tt1451649	Part Three	1984	English
tt0803438	The Ultimate Doom: Brainwash (1)	1984	N/A
tt0507127	Bite of the Jackal	1984	N/A
